L = 12, j = 1.0, jz = 0.2, g = 0.3, gamma = 0.9, threshold = 0, steps = 600, start = x 
b_1 = 0.7280109889280518, length: 8
 b_2 = 2.080321092777892, length: 8
b_3 = 1.5147491415611551, length  = 22, memory = 5.960464477539063e-8, time = 2020-06-23T02:28:31.859
b_43 = 10.45060198868838, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T02:38:31.975
b_44 = 10.748599546852637, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T02:38:54.252
b_45 = 10.166405434748297, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T02:39:16.414
b_46 = 10.971951360377192, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T02:39:38.718
b_47 = 10.258345581602367, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T02:40:00.93
b_48 = 10.61960035919139, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T02:40:23.098
b_49 = 10.37329863927489, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T02:40:45.327
b_50 = 10.46062987045786, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T02:41:07.527
b_51 = 10.33065788434953, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T02:41:29.695
b_52 = 10.507321807263699, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T02:41:51.817
b_53 = 10.434233977451402, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T02:42:13.837
b_54 = 10.365907502719157, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T02:42:35.933
b_55 = 10.401522374138258, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T02:42:58.07
b_56 = 10.816780830073526, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T02:43:20.085
b_57 = 10.627918473653711, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T02:43:42.183
b_58 = 10.939308329970313, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T02:44:04.271
b_59 = 11.071780024492343, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T02:44:26.339
b_60 = 11.304691389810134, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T02:44:48.443
b_61 = 11.573942329851029, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T02:45:10.584
b_62 = 11.368153508412346, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T02:45:32.71
b_63 = 11.222397739141577, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T02:45:54.996
b_64 = 11.024429665856353, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T02:46:17.305
b_65 = 10.594636555164794, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T02:46:39.693
b_66 = 10.54932467573614, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T02:47:02.06
b_67 = 10.45732626121715, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T02:47:24.322
b_68 = 10.483543424056993, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T02:47:46.559
b_69 = 10.286132730997064, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T02:48:08.579
b_70 = 10.44069258978255, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T02:48:30.56
b_71 = 10.284959431573602, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T02:48:52.614
b_72 = 10.355540157090907, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T02:49:14.545
b_73 = 10.197772347815734, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T02:49:36.6
b_74 = 10.238659456028957, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T02:49:59.004
b_75 = 10.229988981344906, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T02:50:21.141
b_76 = 10.176633968153862, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T02:50:43.255
b_77 = 10.263655144708562, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T02:51:05.248
b_78 = 10.191938464462167, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T02:51:27.214
b_79 = 10.199982729934936, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T02:51:49.255
b_80 = 10.304589488350283, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T02:52:11.269
b_81 = 10.386808834658206, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T02:52:33.493
b_82 = 10.420940072846351, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T02:52:55.522
b_83 = 10.390046871190583, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T02:53:17.486
b_84 = 10.426292001724338, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T02:53:39.718
b_85 = 10.378542251145538, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T02:54:02.065
b_86 = 10.45138580881633, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T02:54:24.057
b_87 = 10.359106159091212, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T02:54:46.103
b_88 = 10.516247132613188, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T02:55:08.067
b_89 = 10.246155195948665, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T02:55:30.068
b_90 = 10.507092248657692, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T02:55:52.094
b_91 = 10.295645965090362, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T02:56:14.098
b_92 = 10.66094795793214, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T02:56:36.062
b_93 = 10.746168606282152, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T02:56:58.462
b_94 = 10.914712268230424, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T02:57:20.77
b_95 = 10.723374903616232, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T02:57:42.912
b_96 = 10.597806568740744, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T02:58:04.935
b_97 = 10.320317435999051, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T02:58:26.921
b_98 = 10.310222877734795, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T02:58:49.316
b_99 = 10.150897649136507, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T02:59:11.681
b_100 = 10.170411468962213, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T02:59:34.05
b_101 = 10.044419310493248, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T02:59:56.481
b_102 = 10.136392518973336, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:00:18.823
b_103 = 10.203577634037876, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:00:41.182
b_104 = 10.317858527760658, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:01:03.424
b_105 = 10.237480654379754, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:01:25.36
b_106 = 10.25207402569739, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:01:47.375
b_107 = 10.15076768337589, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:02:09.417
b_108 = 10.183600736419532, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:02:31.324
b_109 = 10.127781818842491, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:02:53.285
b_110 = 10.237959436917873, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:03:15.285
b_111 = 10.208271582158805, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:03:37.195
b_112 = 10.25465510299834, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:03:59.186
b_113 = 10.213644555765125, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:04:21.12
b_114 = 10.21114403300272, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:04:43.073
b_115 = 10.149553153698083, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:05:05.011
b_116 = 10.220992390530178, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:05:27.027
b_117 = 10.246014111004568, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:05:48.94
b_118 = 10.345894288057423, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:06:10.918
b_119 = 10.501541872952453, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:06:33.113
b_120 = 10.556834042989054, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:06:55.122
b_121 = 10.492911360758088, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:07:17.164
b_122 = 10.40586865048618, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:07:39.517
b_123 = 10.257094859972472, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:08:01.856
b_124 = 10.23869703418129, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:08:24.243
b_125 = 10.24965798836382, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:08:46.559
b_126 = 10.386323529393984, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:09:08.94
b_127 = 10.500518769806401, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:09:31.311
b_128 = 10.46600829351897, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:09:53.613
b_129 = 10.384784519743127, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:10:16.004
b_130 = 10.272048870487852, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:10:38.374
b_131 = 10.200735098171881, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:11:00.784
b_132 = 10.315381657071178, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:11:23.164
b_133 = 10.3249857045432, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:11:45.212
b_134 = 10.40060184749217, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:12:07.247
b_135 = 10.236075940628336, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:12:29.652
b_136 = 10.148165271473589, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:12:52.004
b_137 = 10.034781882018423, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:13:14.425
b_138 = 9.998470573922607, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:13:36.599
b_139 = 10.007100321995143, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:13:58.504
b_140 = 9.964040131988567, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:14:20.524
b_141 = 10.07991191468551, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:14:42.801
b_142 = 10.206928169799422, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:15:05.091
b_143 = 10.446973849143287, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:15:27.16
b_144 = 10.540819050766599, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:15:49.098
b_145 = 10.565979449452541, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:16:11.013
b_146 = 10.515337559476077, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:16:32.948
b_147 = 10.51290895467308, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:16:55.29
b_148 = 10.717004780028452, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:17:17.654
b_149 = 10.996170730191462, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:17:40.057
b_150 = 11.38327953836142, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:18:02.39
b_151 = 11.62878236614696, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:18:24.772
b_152 = 11.589117390146118, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:18:47.082
b_153 = 11.193316829330755, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:19:09.389
b_154 = 10.860258746542668, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:19:31.404
b_155 = 10.615645819696114, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:19:53.707
b_156 = 10.46812115860508, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:20:16.091
b_157 = 10.354341719710614, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:20:38.469
b_158 = 10.335322644995157, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:21:00.741
b_159 = 10.232503056154657, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:21:23.118
b_160 = 10.122147163632567, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:21:45.151
b_161 = 10.075595497565711, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:22:07.085
b_162 = 10.156928979062398, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:22:29.131
b_163 = 10.176250352965415, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:22:51.109
b_164 = 10.16964340926213, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:23:13.075
b_165 = 10.110840354019548, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:23:35.456
b_166 = 10.091086277322287, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:23:57.722
b_167 = 10.035640376587365, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:24:20.15
b_168 = 10.051529142126297, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:24:42.231
b_169 = 10.034325873233662, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:25:04.178
b_170 = 10.058164987577706, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:25:26.189
b_171 = 10.057947606572643, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:25:48.516
b_172 = 10.110599245651414, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:26:10.843
b_173 = 10.115613985964936, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:26:33.24
b_174 = 10.285551511250544, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:26:55.56
b_175 = 10.513243902718587, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:27:17.932
b_176 = 10.923176923823801, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:27:40.336
b_177 = 11.496344075555436, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:28:02.625
b_178 = 12.0124352785513, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:28:24.651
b_179 = 11.690899640373175, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:28:47.006
b_180 = 10.92010373394141, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:29:09.027
b_181 = 10.408105948669405, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:29:31.06
b_182 = 10.412578729052528, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:29:52.978
b_183 = 10.489711721201319, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:30:14.893
b_184 = 10.446197964709938, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:30:36.863
b_185 = 10.404772422168776, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:30:58.808
b_186 = 10.480055362702178, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:31:20.82
b_187 = 10.515179684691047, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:31:42.829
b_188 = 10.423328235260662, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:32:04.782
b_189 = 10.311221916448387, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:32:26.816
b_190 = 10.291794182589472, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:32:48.811
b_191 = 10.120582511208498, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:33:11.166
b_192 = 10.005332719565672, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:33:33.55
b_193 = 9.925847606349807, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:33:55.903
b_194 = 10.08455590165016, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:34:18.3
b_195 = 10.198837832636192, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:34:40.682
b_196 = 10.234016761940689, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:35:02.679
b_197 = 10.157014595849253, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:35:24.681
b_198 = 10.245004107463128, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:35:46.655
b_199 = 10.43127683981343, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:36:08.654
b_200 = 10.500401869400491, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:36:30.674
b_201 = 10.359388775077498, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:36:52.951
b_202 = 10.256645403778066, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:37:15.237
b_203 = 10.207827253927139, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:37:37.25
b_204 = 10.130757546560277, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:37:59.584
b_205 = 10.039388263169368, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:38:21.913
b_206 = 9.97484194951285, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:38:44.288
b_207 = 9.996379485733314, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:39:06.581
b_208 = 10.065430994278495, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:39:28.849
b_209 = 10.139434755132868, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:39:50.804
b_210 = 10.23165312590528, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:40:12.747
b_211 = 10.282705999462129, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:40:34.792
b_212 = 10.20293281443861, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:40:56.814
b_213 = 10.101385359931873, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:41:18.827
b_214 = 10.114535784130505, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:41:40.79
b_215 = 10.186317955267974, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:42:02.758
b_216 = 10.20363995634329, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:42:24.801
b_217 = 10.124827437004091, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:42:47.139
b_218 = 10.056842845421517, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:43:09.435
b_219 = 10.05045804193547, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:43:31.716
b_220 = 10.063140090626662, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:43:53.653
b_221 = 10.006488007722005, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:44:15.603
b_222 = 10.026556266942503, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:44:37.559
b_223 = 10.024599575723151, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:44:59.539
b_224 = 10.021248129919265, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:45:21.759
b_225 = 10.012391408359784, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:45:44.185
b_226 = 10.152257982417439, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:46:06.518
b_227 = 10.377287167411545, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:46:28.903
b_228 = 10.563535064266317, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:46:51.299
b_229 = 10.556120176265882, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:47:13.656
b_230 = 10.33945552227987, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:47:36.086
b_231 = 10.143491346091839, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:47:58.4
b_232 = 10.154689131125958, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:48:20.72
b_233 = 10.209376357103926, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:48:43.065
b_234 = 10.286676045657872, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:49:05.387
b_235 = 10.31050085444343, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:49:27.646
b_236 = 10.288521099617885, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:49:49.629
b_237 = 10.077490901943252, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:50:11.606
b_238 = 9.980467680662102, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:50:33.56
b_239 = 10.053673211389457, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:50:55.528
b_240 = 10.291766397944121, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:51:17.932
b_241 = 10.51214669490176, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:51:40.235
b_242 = 10.670669030052895, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:52:02.637
b_243 = 10.706248905485008, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:52:24.981
b_244 = 10.581830585119008, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:52:47.337
b_245 = 10.351648345673203, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:53:09.385
b_246 = 10.321217288667672, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:53:31.344
b_247 = 10.499069294084475, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:53:53.35
b_248 = 10.749002531433193, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:54:15.406
b_249 = 10.875484700298037, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:54:37.398
b_250 = 10.939060619857058, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:54:59.416
b_251 = 10.93126146949118, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:55:21.377
b_252 = 10.943861032756143, length  = 4194304, memory = 5.960464477539063e-8, time = 2020-06-23T03:55:43.306
